# Nghiem giai tich cho phuong trinh truyen nhiet 1D
#
#    j (t)    i (x)               t               x               u           |err|
       251       66    1.506251e+03    6.666667e-01    3.051349e+01    6.084187e-03
       251       67    1.506251e+03    6.767677e-01    2.993921e+01    5.967617e-03
       251       68    1.506251e+03    6.868687e-01    2.933479e+01    5.847545e-03
       251       69    1.506251e+03    6.969697e-01    2.870083e+01    5.715679e-03
       251       70    1.506251e+03    7.070707e-01    2.803798e+01    5.583978e-03
       251       71    1.506251e+03    7.171717e-01    2.734688e+01    5.445294e-03
       251       72    1.506251e+03    7.272727e-01    2.662826e+01    5.304040e-03
       251       73    1.506251e+03    7.373737e-01    2.588281e+01    5.146886e-03
       251       74    1.506251e+03    7.474747e-01    2.511131e+01    4.993488e-03
       251       75    1.506251e+03    7.575757e-01    2.431450e+01    4.845251e-03
       251       76    1.506251e+03    7.676768e-01    2.349323e+01    4.684303e-03
       251       77    1.506251e+03    7.777778e-01    2.264829e+01    4.511642e-03
       251       78    1.506251e+03    7.878788e-01    2.178054e+01    4.336657e-03
       251       79    1.506251e+03    7.979798e-01    2.089086e+01    4.155747e-03
       251       80    1.506251e+03    8.080808e-01    1.998015e+01    3.973196e-03
       251       81    1.506251e+03    8.181818e-01    1.904931e+01    3.792079e-03
       251       82    1.506251e+03    8.282828e-01    1.809928e+01    3.605179e-03
       251       83    1.506251e+03    8.383838e-01    1.713103e+01    3.405936e-03
       251       84    1.506251e+03    8.484848e-01    1.614553e+01    3.209404e-03
       251       85    1.506251e+03    8.585859e-01    1.514376e+01    3.023233e-03
       251       86    1.506251e+03    8.686869e-01    1.412674e+01    2.818832e-03
       251       87    1.506251e+03    8.787879e-01    1.309550e+01    2.611905e-03
       251       88    1.506251e+03    8.888889e-01    1.205107e+01    2.403965e-03
       251       89    1.506251e+03    8.989899e-01    1.099450e+01    2.183219e-03
       251       90    1.506251e+03    9.090909e-01    9.926854e+00    1.974625e-03
       251       91    1.506251e+03    9.191919e-01    8.849214e+00    1.758968e-03
       251       92    1.506251e+03    9.292929e-01    7.762661e+00    1.540946e-03
       251       93    1.506251e+03    9.393939e-01    6.668290e+00    1.322259e-03
       251       94    1.506251e+03    9.494949e-01    5.567202e+00    1.101718e-03
       251       95    1.506251e+03    9.595960e-01    4.460497e+00    8.913378e-04
       251       96    1.506251e+03    9.696970e-01    3.349309e+00    6.695680e-04
       251       97    1.506251e+03    9.797980e-01    2.234749e+00    4.471781e-04
       251       98    1.506251e+03    9.898990e-01    1.117937e+00    2.236016e-04
       251       99    1.506251e+03    1.000000e+00    0.000000e+00    0.000000e+00

       252        0    1.512252e+03    0.000000e+00    0.000000e+00    0.000000e+00
       252        1    1.512252e+03    1.010101e-02    1.112230e+00    2.264935e-04
       252        2    1.512252e+03    2.020202e-02    2.223339e+00    4.522030e-04
       252        3    1.512252e+03    3.030303e-02    3.332209e+00    6.772137e-04
       252        4    1.512252e+03    4.040404e-02    4.437723e+00    9.023507e-04
       252        5    1.512252e+03    5.050505e-02    5.538767e+00    1.125052e-03
       252        6    1.512252e+03    6.060606e-02    6.634233e+00    1.347245e-03
       252        7    1.512252e+03    7.070707e-02    7.723017e+00    1.568226e-03
       252        8    1.512252e+03    8.080808e-02    8.804022e+00    1.787549e-03
       252        9    1.512252e+03    9.090909e-02    9.876161e+00    2.004918e-03
       252       10    1.512252e+03    1.010101e-01    1.093835e+01    2.217091e-03
       252       11    1.512252e+03    1.111111e-01    1.198953e+01    2.432822e-03
       252       12    1.512252e+03    1.212121e-01    1.302863e+01    2.643654e-03
       252       13    1.512252e+03    1.313131e-01    1.405460e+01    2.856007e-03
       252       14    1.512252e+03    1.414141e-01    1.506643e+01    3.053060e-03
       252       15    1.512252e+03    1.515152e-01    1.606309e+01    3.253926e-03
       252       16    1.512252e+03    1.616162e-01    1.704356e+01    3.451942e-03
       252       17    1.512252e+03    1.717172e-01    1.800687e+01    3.644443e-03
       252       18    1.512252e+03    1.818182e-01    1.895204e+01    3.831396e-03
       252       19    1.512252e+03    1.919192e-01    1.987813e+01    4.024481e-03
       252       20    1.512252e+03    2.020202e-01    2.078419e+01    4.206129e-03
       252       21    1.512252e+03    2.121212e-01    2.166933e+01    4.388591e-03
       252       22    1.512252e+03    2.222222e-01    2.253265e+01    4.553014e-03
       252       23    1.512252e+03    2.323232e-01    2.337327e+01    4.728545e-03
       252       24    1.512252e+03    2.424242e-01    2.419036e+01    4.891461e-03
       252       25    1.512252e+03    2.525253e-01    2.498309e+01    5.046590e-03
       252       26    1.512252e+03    2.626263e-01    2.575066e+01    5.197639e-03
       252       27    1.512252e+03    2.727273e-01    2.649230e+01    5.349289e-03
       252       28    1.512252e+03    2.828283e-01    2.720726e+01    5.488065e-03
       252       29    1.512252e+03    2.929293e-01    2.789483e+01    5.623616e-03
       252       30    1.512252e+03    3.030303e-01    2.855430e+01    5.757990e-03
       252       31    1.512252e+03    3.131313e-01    2.918503e+01    5.884943e-03
       252       32    1.512252e+03    3.232323e-01    2.978636e+01    6.009271e-03
       252       33    1.512252e+03    3.333333e-01    3.035770e+01    6.116174e-03
       252       34    1.512252e+03    3.434343e-01    3.089848e+01    6.220651e-03
       252       35    1.512252e+03    3.535354e-01    3.140815e+01    6.322029e-03
       252       36    1.512252e+03    3.636364e-01    3.188619e+01    6.413301e-03
       252       37    1.512252e+03    3.737374e-01    3.233212e+01    6.500320e-03
       252       38    1.512252e+03    3.838384e-01    3.274550e+01    6.591825e-03
       252       39    1.512252e+03    3.939394e-01    3.312591e+01    6.663782e-03
       252       40    1.512252e+03    4.040404e-01    3.347296e+01    6.728973e-03
       252       41    1.512252e+03    4.141414e-01    3.378631e+01    6.796613e-03
       252       42    1.512252e+03    4.242424e-01    3.406565e+01    6.841995e-03
       252       43    1.512252e+03    4.343434e-01    3.431068e+01    6.896183e-03
       252       44    1.512252e+03    4.444444e-01    3.452117e+01    6.935723e-03
       252       45    1.512252e+03    4.545455e-01    3.469691e+01    6.970833e-03
       252       46    1.512252e+03    4.646465e-01    3.483771e+01    6.991809e-03
       252       47    1.512252e+03    4.747475e-01    3.494343e+01    7.018400e-03
       252       48    1.512252e+03    4.848485e-01    3.501397e+01    7.026977e-03
       252       49    1.512252e+03    4.949495e-01    3.504926e+01    7.038513e-03
       252       50    1.512252e+03    5.050505e-01    3.504926e+01    7.028513e-03
       252       51    1.512252e+03    5.151515e-01    3.501397e+01    7.026977e-03
       252       52    1.512252e+03    5.252525e-01    3.494343e+01    7.008400e-03
       252       53    1.512252e+03    5.353535e-01    3.483771e+01    6.981809e-03
       252       54    1.512252e+03    5.454545e-01    3.469691e+01    6.960833e-03
       252       55    1.512252e+03    5.555556e-01    3.452117e+01    6.925723e-03
       252       56    1.512252e+03    5.656566e-01    3.431068e+01    6.876183e-03
       252       57    1.512252e+03    5.757576e-01    3.406565e+01    6.831995e-03
       252       58    1.512252e+03    5.858586e-01    3.378631e+01    6.776613e-03
       252       59    1.512252e+03    5.959596e-01    3.347296e+01    6.708973e-03
       252       60    1.512252e+03    6.060606e-01    3.312591e+01    6.633782e-03
       252       61    1.512252e+03    6.161616e-01    3.274550e+01    6.561825e-03
       252       62    1.512252e+03    6.262626e-01    3.233212e+01    6.480320e-03
       252       63    1.512252e+03    6.363636e-01    3.188619e+01    6.383301e-03
       252       64    1.512252e+03    6.464646e-01    3.140815e+01    6.292029e-03
       252       65    1.512252e+03    6.565657e-01    3.089848e+01    6.190651e-03
       252       66    1.512252e+03    6.666667e-01    3.035770e+01    6.086174e-03
       252       67    1.512252e+03    6.767677e-01    2.978636e+01    5.969271e-03
       252       68    1.512252e+03    6.868687e-01    2.918503e+01    5.844943e-03
       252       69    1.512252e+03    6.969697e-01    2.855430e+01    5.717990e-03
       252       70    1.512252e+03    7.070707e-01    2.789483e+01    5.583616e-03
       252       71    1.512252e+03    7.171717e-01    2.720726e+01    5.448065e-03
       252       72    1.512252e+03    7.272727e-01    2.649230e+01    5.299289e-03
       252       73    1.512252e+03    7.373737e-01    2.575066e+01    5.157639e-03
       252       74    1.512252e+03    7.474747e-01    2.498309e+01    4.996590e-03
       252       75    1.512252e+03    7.575757e-01    2.419036e+01    4.851461e-03
       252       76    1.512252e+03    7.676768e-01    2.337327e+01    4.688545e-03
       252       77    1.512252e+03    7.777778e-01    2.253265e+01    4.513014e-03
       252       78    1.512252e+03    7.878788e-01    2.166933e+01    4.338591e-03
       252       79    1.512252e+03    7.979798e-01    2.078419e+01    4.166129e-03
       252       80    1.512252e+03    8.080808e-01    1.987813e+01    3.984481e-03
       252       81    1.512252e+03    8.181818e-01    1.895204e+01    3.791396e-03
       252       82    1.512252e+03    8.282828e-01    1.800687e+01    3.604443e-03
       252       83    1.512252e+03    8.383838e-01    1.704356e+01    3.411942e-03
       252       84    1.512252e+03    8.484848e-01    1.606309e+01    3.213926e-03
       252       85    1.512252e+03    8.585859e-01    1.506643e+01    3.023060e-03
       252       86    1.512252e+03    8.686869e-01    1.405460e+01    2.816007e-03
       252       87    1.512252e+03    8.787879e-01    1.302863e+01    2.613654e-03
       252       88    1.512252e+03    8.888889e-01    1.198953e+01    2.402822e-03
       252       89    1.512252e+03    8.989899e-01    1.093835e+01    2.187091e-03
       252       90    1.512252e+03    9.090909e-01    9.876162e+00    1.975862e-03
       252       91    1.512252e+03    9.191919e-01    8.804025e+00    1.759417e-03
       252       92    1.512252e+03    9.292929e-01    7.723020e+00    1.542003e-03
       252       93    1.512252e+03    9.393939e-01    6.634237e+00    1.322919e-03
       252       94    1.512252e+03    9.494949e-01    5.538772e+00    1.102615e-03
       252       95    1.512252e+03    9.595960e-01    4.437718e+00    8.917204e-04
       252       96    1.512252e+03    9.696970e-01    3.332205e+00    6.695026e-04
       252       97    1.512252e+03    9.797980e-01    2.223337e+00    4.474012e-04
       252       98    1.512252e+03    9.898990e-01    1.112228e+00    2.235943e-04
       252       99    1.512252e+03    1.000000e+00    0.000000e+00    0.000000e+00

       253        0    1.518253e+03    0.000000e+00    0.000000e+00    0.000000e+00
       253        1    1.518253e+03    1.010101e-02    1.106550e+00    2.262765e-04
       253        2    1.518253e+03    2.020202e-02    2.211985e+00    4.520365e-04
       253        3    1.518253e+03    3.030303e-02    3.315192e+00    6.776390e-04
       253        4    1.518253e+03    4.040404e-02    4.415061e+00    9.021943e-04
       253        5    1.518253e+03    5.050505e-02    5.510483e+00    1.125443e-03
       253        6    1.518253e+03    6.060606e-02    6.600354e+00    1.348640e-03
       253        7    1.518253e+03    7.070707e-02    7.683579e+00    1.569436e-03
       253        8    1.518253e+03    8.080808e-02    8.759064e+00    1.788778e-03
       253        9    1.518253e+03    9.090909e-02    9.825728e+00    2.005800e-03
       253       10    1.518253e+03    1.010101e-01    1.088250e+01    2.223738e-03
       253       11    1.518253e+03    1.111111e-01    1.192830e+01    2.436872e-03
       253       12    1.518253e+03    1.212121e-01    1.296210e+01    2.643339e-03
       253       13    1.518253e+03    1.313131e-01    1.398284e+01    2.854210e-03
       253       14    1.518253e+03    1.414141e-01    1.498949e+01    3.057385e-03
       253       15    1.518253e+03    1.515152e-01    1.598106e+01    3.246821e-03
       253       16    1.518253e+03    1.616162e-01    1.695653e+01    3.450628e-03
       253       17    1.518253e+03    1.717172e-01    1.791492e+01    3.641150e-03
       253       18    1.518253e+03    1.818182e-01    1.885527e+01    3.833402e-03
       253       19    1.518253e+03    1.919192e-01    1.977663e+01    4.024205e-03
       253       20    1.518253e+03    2.020202e-01    2.067807e+01    4.211236e-03
       253       21    1.518253e+03    2.121212e-01    2.155869e+01    4.382090e-03
       253       22    1.518253e+03    2.222222e-01    2.241760e+01    4.563368e-03
       253       23    1.518253e+03    2.323232e-01    2.325393e+01    4.729788e-03
       253       24    1.518253e+03    2.424242e-01    2.406685e+01    4.893313e-03
       253       25    1.518253e+03    2.525253e-01    2.485554e+01    5.044619e-03
